jobID,cores,memory,CPU time,time,datfile,datdist seed,Npoints,Nwout,model,input_size,hidden_size,output_size,num_layers,Nparams,nT,optimizer,Nepochs,shuffle,LR,final epochs,epoch min VAL,RMSE tra,RMSE val,RMSE tes,RMSE ftes,R tra,R val,R tes,R ftes
34134,8,189.54 MB,00:18:14,00:02:42,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1865.0,0.0449839696925317,0.0615060512619898,0.0799322500824928,0.0688043236732482,0.9668329813610944,0.941684163712986,0.9291376459143704,0.9457348366190436
34135,8,186.90 MB,00:09:59,00:10:10,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1834.0,0.0441650215592952,0.0590524252431826,0.0862221419811248,0.0712942704558372,0.9699694778234528,0.946452253723272,0.9194651842565176,0.946222744696296
34136,8,186.89 MB,00:09:58,00:10:04,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1997.0,1952.0,0.0434573516249656,0.0536017231643199,0.0725496858358383,0.0618466101586818,0.9690158318394796,0.9567943232805228,0.9420455857862894,0.9562310119298136
34137,8,188.83 MB,00:09:51,00:09:56,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1778.0,0.0440694091280897,0.0489213113230435,0.0666280016303062,0.0631387755274772,0.967949060459781,0.9646868329258852,0.9521462464403124,0.954085182621304
34138,8,189.67 MB,00:09:48,00:10:01,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,1957.0,1955.0,0.0865153595805168,0.1155744865536689,0.1354479789733886,0.1184816658496856,0.870768043991808,0.7619252429827558,0.7914225739036719,0.82893652985792
34139,8,186.89 MB,00:09:57,00:10:09,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1894.0,0.043468431598996,0.0457803623416398,0.0679222270846366,0.0612343363463878,0.9688088651362758,0.9705361723202528,0.9496359643342728,0.9569770747693872
34140,8,188.93 MB,00:09:56,00:10:08,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1073.0,0.0445060279528879,0.0496292652449436,0.0542827025055885,0.061577558517456,0.9674863433679944,0.9599770702619284,0.967960864627233,0.9565084752615132
34141,8,190.86 MB,00:09:56,00:10:07,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1991.0,0.0464222335302482,0.0546160216844925,0.07891096919775,0.0707631111145019,0.96442859618346,0.9544516983716494,0.9320345461994388,0.9419740507970232
34142,8,190.84 MB,00:09:57,00:10:08,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,391.0,0.0489403728302135,0.0660300019196399,0.0791060701012611,0.0745385810732841,0.9602195354249244,0.928724954235398,0.9312390605337738,0.9353670482043872
34143,8,186.68 MB,00:10:00,00:10:12,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,829.0,0.0463741686410433,0.0517630273613805,0.0609025135636329,0.0643920451402664,0.9647607664828656,0.9566148786623108,0.95993905199999,0.9524729615249998
34144,8,187.67 MB,00:09:59,00:10:11,data_santafe5.dat,4,1980,5,GRUModel,1,2,1,1,33,20,Adam,2000,True,0.001,2000.0,1447.0,0.0387353936801071,0.0457628254516895,0.0787840113043785,0.0690368562936782,0.9753501639834196,0.9712998294942894,0.9309599739252192,0.9454369524751652
34145,8,186.66 MB,00:04:42,00:04:45,data_santafe10.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1913.0,0.0903592038581243,0.1358740368208808,0.129470095038414,0.1305118799209594,0.8573410995921109,0.6611511856930171,0.8192616315958198,0.7864546245310682
34146,8,187.44 MB,00:04:42,00:04:46,data_santafe10.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1896.0,0.0523548672358371,0.0677375525709928,0.0749542266130447,0.101379856467247,0.9545404894168212,0.9282770399868492,0.940944056047278,0.8769734493049519
34147,8,188.11 MB,00:04:43,00:04:47,data_santafe10.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,883.0,0.0683115742836483,0.1118333169042462,0.1308453828096389,0.1141392514109611,0.9223451140637235,0.7773975520958744,0.8014924536005944,0.8403304464185013
34148,8,190.80 MB,00:04:39,00:04:42,data_santafe10.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1976.0,0.0630074887266476,0.1261089471985101,0.1199904829263687,0.1068824753165245,0.9331763406458614,0.7119779594305895,0.8328421478867651,0.8633306150098577
